time,relative_humidity_2m,temperature_2m,wind_speed_10m,dew_yield
2021-06-07 01:00:00,19.0,29.7,17.1,0.0
2021-06-07 02:00:00,20.0,28.6,14.4,0.0
2021-06-07 03:00:00,18.0,29.5,14.6,0.0
2021-06-07 22:00:00,17.0,31.2,23.8,0.0
2021-06-07 23:00:00,18.0,30.3,22.9,0.0
2021-06-08 00:00:00,21.0,28.5,20.3,0.0
2021-06-08 01:00:00,21.0,27.4,20.7,0.0
2021-06-08 02:00:00,20.0,27.1,20.6,0.0
2021-06-08 03:00:00,18.0,28.4,20.1,0.0
2021-06-08 22:00:00,14.0,30.9,20.9,0.0
2021-06-08 23:00:00,15.0,30.0,20.7,0.0
2021-06-09 00:00:00,18.0,28.9,22.8,0.0
2021-06-09 01:00:00,17.0,28.9,23.0,0.0
2021-06-09 02:00:00,16.0,29.1,22.9,0.0
2021-06-09 03:00:00,14.0,30.4,22.7,0.0
2021-06-09 22:00:00,15.0,32.2,29.1,0.0
2021-06-09 23:00:00,16.0,31.2,27.2,0.0
2021-06-10 00:00:00,18.0,30.0,25.2,0.0
2021-06-10 01:00:00,20.0,28.5,24.9,0.0
2021-06-10 02:00:00,20.0,28.0,25.3,0.0
2021-06-10 03:00:00,19.0,28.9,27.8,0.0
2021-06-10 22:00:00,14.0,31.7,24.4,0.0
2021-06-10 23:00:00,15.0,30.7,21.3,0.0
2021-06-11 00:00:00,17.0,29.3,16.9,0.0
2021-06-11 01:00:00,19.0,28.2,17.7,0.0
2021-06-11 02:00:00,19.0,27.9,20.0,0.0
2021-06-11 03:00:00,18.0,28.9,21.5,0.0
2021-06-11 22:00:00,19.0,30.6,34.1,0.0
2021-06-11 23:00:00,18.0,30.1,35.6,0.0
2021-06-12 00:00:00,22.0,29.1,35.4,0.0
2021-06-12 01:00:00,25.0,28.4,34.7,0.0
2021-06-12 02:00:00,27.0,27.9,35.3,0.0
2021-06-12 03:00:00,27.0,28.5,36.3,0.0
2021-06-12 22:00:00,17.0,30.5,35.4,0.0
2021-06-12 23:00:00,17.0,30.3,36.0,0.0
2021-06-13 00:00:00,21.0,29.6,36.7,0.0
2021-06-13 01:00:00,22.0,28.8,34.3,0.0
2021-06-13 02:00:00,23.0,28.0,32.7,0.0
2021-06-13 03:00:00,22.0,28.7,32.7,0.0
2021-06-13 22:00:00,14.0,31.6,24.0,0.0
2021-06-13 23:00:00,16.0,30.9,24.2,0.0
2021-06-14 00:00:00,21.0,30.4,23.8,0.0
2021-06-14 01:00:00,22.0,29.6,24.9,0.0
2021-06-14 02:00:00,23.0,29.5,25.7,0.0
2021-06-14 03:00:00,21.0,30.4,27.2,0.0
2021-06-14 22:00:00,14.0,34.8,28.2,0.0
2021-06-14 23:00:00,14.0,34.5,25.0,0.0
2021-06-15 00:00:00,15.0,32.6,19.0,0.0
2021-06-15 01:00:00,16.0,31.1,19.7,0.0
2021-06-15 02:00:00,20.0,29.9,22.9,0.0
2021-06-15 03:00:00,19.0,30.8,22.7,0.0
2021-06-15 22:00:00,20.0,33.5,31.5,0.0
2021-06-15 23:00:00,19.0,32.6,31.7,0.0
2021-06-16 00:00:00,21.0,31.6,32.1,0.0
2021-06-16 01:00:00,23.0,30.3,33.4,0.0
2021-06-16 02:00:00,26.0,29.3,33.0,0.0
2021-06-16 03:00:00,26.0,29.7,33.3,0.0
2021-06-16 22:00:00,18.0,31.9,36.7,0.0
2021-06-16 23:00:00,18.0,31.3,38.2,0.0
2021-06-17 00:00:00,22.0,30.6,40.0,0.0
2021-06-17 01:00:00,24.0,29.6,39.2,0.0
2021-06-17 02:00:00,26.0,28.9,39.8,0.0
2021-06-17 03:00:00,27.0,29.2,41.5,0.0
2021-06-17 22:00:00,19.0,30.8,37.8,0.0
2021-06-17 23:00:00,19.0,30.2,38.3,0.0
2021-06-18 00:00:00,21.0,29.5,38.7,0.0
2021-06-18 01:00:00,21.0,28.9,38.5,0.0
2021-06-18 02:00:00,22.0,28.4,38.8,0.0
2021-06-18 03:00:00,21.0,29.0,40.3,0.0
2021-06-18 22:00:00,16.0,32.5,27.7,0.0
2021-06-18 23:00:00,17.0,31.9,27.2,0.0
2021-06-19 00:00:00,20.0,31.1,26.3,0.0
2021-06-19 01:00:00,23.0,29.8,23.5,0.0
2021-06-19 02:00:00,25.0,28.9,21.9,0.0
2021-06-19 03:00:00,25.0,29.6,22.9,0.0
2021-06-19 22:00:00,15.0,31.2,16.0,0.0
2021-06-19 23:00:00,16.0,30.4,16.2,0.0
2021-06-20 00:00:00,20.0,29.1,17.1,0.0
2021-06-20 01:00:00,23.0,27.6,17.9,0.0
2021-06-20 02:00:00,24.0,27.0,18.7,0.0
2021-06-20 03:00:00,25.0,28.1,20.1,0.0
2021-06-20 22:00:00,14.0,31.8,21.6,0.0
2021-06-20 23:00:00,14.0,30.8,20.1,0.0
2021-06-21 00:00:00,18.0,29.7,19.2,0.0
2021-06-21 01:00:00,21.0,28.3,19.3,0.0
2021-06-21 02:00:00,22.0,27.9,20.0,0.0
2021-06-21 03:00:00,19.0,29.3,20.0,0.0
2021-06-21 22:00:00,13.0,34.3,18.7,0.0
2021-06-21 23:00:00,15.0,33.0,18.8,0.0
2021-06-22 00:00:00,17.0,31.7,17.9,0.0
2021-06-22 01:00:00,18.0,30.5,16.3,0.0
2021-06-22 02:00:00,19.0,29.7,15.6,0.0
2021-06-22 03:00:00,17.0,31.0,14.8,0.0
2021-06-22 22:00:00,16.0,35.0,28.5,0.0
2021-06-22 23:00:00,18.0,33.6,26.1,0.0
2021-06-23 00:00:00,22.0,31.5,26.4,0.0
2021-06-23 01:00:00,22.0,31.4,27.9,0.0
2021-06-23 02:00:00,23.0,31.2,28.4,0.0
2021-06-23 03:00:00,23.0,31.9,29.2,0.0
2021-06-23 22:00:00,16.0,33.5,30.3,0.0
2021-06-23 23:00:00,17.0,32.8,29.8,0.0
2021-06-24 00:00:00,21.0,32.0,29.0,0.0
2021-06-24 01:00:00,23.0,30.7,29.1,0.0
2021-06-24 02:00:00,25.0,29.9,28.1,0.0
2021-06-24 03:00:00,25.0,30.5,29.0,0.0
2021-06-24 22:00:00,14.0,34.5,24.8,0.0
2021-06-24 23:00:00,15.0,33.5,23.1,0.0
2021-06-25 00:00:00,19.0,31.6,21.4,0.0
2021-06-25 01:00:00,21.0,30.2,20.9,0.0
2021-06-25 02:00:00,22.0,30.1,23.0,0.0
2021-06-25 03:00:00,21.0,31.4,24.2,0.0
2021-06-25 22:00:00,17.0,34.9,20.9,0.0
2021-06-25 23:00:00,18.0,33.7,20.7,0.0
2021-06-26 00:00:00,22.0,32.2,19.4,0.0
2021-06-26 01:00:00,22.0,31.3,19.5,0.0
2021-06-26 02:00:00,22.0,31.1,20.0,0.0
2021-06-26 03:00:00,20.0,32.4,20.3,0.0
2021-06-26 22:00:00,14.0,35.3,16.9,0.0
2021-06-26 23:00:00,16.0,34.1,15.6,0.0
2021-06-27 00:00:00,17.0,34.0,16.4,0.0
2021-06-27 01:00:00,19.0,32.2,12.9,0.0
2021-06-27 02:00:00,21.0,30.9,7.3,0.0
2021-06-27 03:00:00,19.0,31.6,9.8,0.0
2021-06-27 22:00:00,11.0,36.1,6.8,0.0
2021-06-27 23:00:00,10.0,37.4,1.1,0.0
2021-06-28 00:00:00,14.0,35.0,2.2,0.0
2021-06-28 01:00:00,16.0,34.3,3.0,0.0
2021-06-28 02:00:00,18.0,32.8,5.4,0.0
2021-06-28 03:00:00,21.0,31.3,8.4,0.0
2021-06-28 22:00:00,15.0,35.2,8.2,0.0
2021-06-28 23:00:00,15.0,34.5,10.0,0.0
2021-06-29 00:00:00,19.0,32.7,13.2,0.0
2021-06-29 01:00:00,25.0,31.2,12.6,0.0
2021-06-29 02:00:00,25.0,32.0,17.5,0.0
2021-06-29 03:00:00,21.0,33.8,17.4,0.0
2021-06-29 22:00:00,14.0,35.9,11.6,0.0
2021-06-29 23:00:00,16.0,34.5,11.1,0.0
2021-06-30 00:00:00,34.0,32.4,6.8,0.0
2021-06-30 01:00:00,21.0,32.8,17.2,0.0
2021-06-30 02:00:00,35.0,32.0,8.7,0.0
2021-06-30 03:00:00,29.0,33.0,8.2,0.0
2021-06-30 22:00:00,12.0,36.7,14.1,0.0
2021-06-30 23:00:00,13.0,35.9,15.0,0.0
2021-07-01 00:00:00,20.0,33.9,14.8,0.0
2021-07-01 01:00:00,25.0,31.6,12.6,0.0
2021-07-01 02:00:00,29.0,30.8,11.2,0.0
2021-07-01 03:00:00,25.0,32.8,11.3,0.0
2021-07-01 22:00:00,16.0,35.9,12.8,0.0
2021-07-01 23:00:00,18.0,34.8,13.1,0.0
2021-07-02 00:00:00,34.0,31.3,10.0,0.0
2021-07-02 01:00:00,35.0,30.4,10.7,0.0
2021-07-02 02:00:00,38.0,29.7,9.7,0.0
2021-07-02 03:00:00,37.0,31.2,7.4,0.0
2021-07-02 22:00:00,12.0,37.5,28.8,0.0
2021-07-02 23:00:00,13.0,36.5,26.3,0.0
2021-07-03 00:00:00,14.0,35.8,28.7,0.0
2021-07-03 01:00:00,16.0,34.4,28.1,0.0
2021-07-03 02:00:00,17.0,33.8,27.0,0.0
2021-07-03 03:00:00,16.0,34.3,26.2,0.0
2021-07-03 22:00:00,13.0,35.4,23.3,0.0
2021-07-03 23:00:00,14.0,35.1,24.5,0.0
2021-07-04 00:00:00,19.0,33.0,22.2,0.0
2021-07-04 01:00:00,23.0,31.0,19.8,0.0
2021-07-04 02:00:00,25.0,30.2,20.3,0.0
2021-07-04 03:00:00,24.0,31.0,19.9,0.0
2021-07-04 22:00:00,13.0,33.9,24.8,0.0
2021-07-04 23:00:00,13.0,33.1,24.0,0.0
2021-07-05 00:00:00,17.0,31.6,23.5,0.0
2021-07-05 01:00:00,22.0,29.8,22.1,0.0
2021-07-05 02:00:00,24.0,29.0,21.3,0.0
2021-07-05 03:00:00,24.0,29.8,21.0,0.0
2021-07-05 22:00:00,21.0,33.3,17.8,0.0
2021-07-05 23:00:00,22.0,32.2,16.6,0.0
2021-07-06 00:00:00,27.0,29.9,14.5,0.0
2021-07-06 01:00:00,28.0,29.4,15.1,0.0
2021-07-06 02:00:00,28.0,29.3,15.6,0.0
2021-07-06 03:00:00,26.0,30.5,15.0,0.0
2021-07-06 22:00:00,22.0,33.0,11.9,0.0
2021-07-06 23:00:00,24.0,32.2,11.9,0.0
2021-07-07 00:00:00,31.0,31.6,11.0,0.0
2021-07-07 01:00:00,43.0,29.4,8.2,0.0
2021-07-07 02:00:00,29.0,32.2,3.2,0.0
2021-07-07 03:00:00,36.0,30.6,8.4,0.0
2021-07-07 22:00:00,13.0,36.4,24.9,0.0
2021-07-07 23:00:00,13.0,36.1,23.6,0.0
2021-07-08 00:00:00,16.0,34.3,20.7,0.0
2021-07-08 01:00:00,18.0,33.3,19.1,0.0
2021-07-08 02:00:00,19.0,32.9,18.8,0.0
2021-07-08 03:00:00,18.0,33.5,15.7,0.0
2021-07-08 22:00:00,15.0,36.7,27.9,0.0
2021-07-08 23:00:00,16.0,35.7,25.1,0.0
2021-07-09 00:00:00,20.0,33.8,21.0,0.0
2021-07-09 01:00:00,22.0,32.3,20.2,0.0
2021-07-09 02:00:00,23.0,31.6,21.0,0.0
2021-07-09 03:00:00,22.0,32.4,21.9,0.0
2021-07-09 22:00:00,14.0,37.3,25.5,0.0
2021-07-09 23:00:00,14.0,36.6,24.7,0.0
2021-07-10 00:00:00,17.0,35.2,24.6,0.0
2021-07-10 01:00:00,19.0,34.1,24.5,0.0
2021-07-10 02:00:00,20.0,33.8,24.7,0.0
2021-07-10 03:00:00,19.0,34.8,25.0,0.0
2021-07-10 22:00:00,15.0,36.5,19.5,0.0
2021-07-10 23:00:00,16.0,35.1,16.1,0.0
2021-07-11 00:00:00,17.0,34.2,17.1,0.0
2021-07-11 01:00:00,18.0,32.7,14.5,0.0
2021-07-11 02:00:00,19.0,31.8,13.3,0.0
2021-07-11 03:00:00,18.0,32.6,13.0,0.0
2021-07-11 22:00:00,15.0,36.5,16.9,0.0
2021-07-11 23:00:00,15.0,36.2,18.7,0.0
2021-07-12 00:00:00,15.0,35.3,17.3,0.0
2021-07-12 01:00:00,15.0,34.4,16.5,0.0
2021-07-12 02:00:00,15.0,33.8,14.9,0.0
2021-07-12 03:00:00,15.0,34.6,13.4,0.0
2021-07-12 22:00:00,15.0,38.0,32.6,0.0
2021-07-12 23:00:00,16.0,37.0,29.0,0.0
2021-07-13 00:00:00,17.0,36.1,27.2,0.0
2021-07-13 01:00:00,18.0,35.1,26.1,0.0
2021-07-13 02:00:00,19.0,34.9,25.7,0.0
2021-07-13 03:00:00,18.0,35.4,25.4,0.0
2021-07-13 22:00:00,13.0,35.7,21.9,0.0
2021-07-13 23:00:00,14.0,35.0,21.5,0.0
2021-07-14 00:00:00,15.0,34.5,20.7,0.0
2021-07-14 01:00:00,16.0,33.8,20.4,0.0
2021-07-14 02:00:00,18.0,33.0,18.7,0.0
2021-07-14 03:00:00,19.0,33.2,16.5,0.0
2021-07-14 22:00:00,16.0,35.4,14.2,0.0
2021-07-14 23:00:00,16.0,34.3,14.6,0.0
2021-07-15 00:00:00,18.0,33.3,15.8,0.0
2021-07-15 01:00:00,19.0,32.5,15.3,0.0
2021-07-15 02:00:00,20.0,32.1,14.7,0.0
2021-07-15 03:00:00,19.0,32.9,13.7,0.0
2021-07-15 22:00:00,21.0,33.7,8.2,0.0
2021-07-15 23:00:00,22.0,33.5,5.6,0.0
2021-07-16 00:00:00,24.0,32.0,7.6,0.0
2021-07-16 01:00:00,20.0,34.2,2.9,0.0
2021-07-16 02:00:00,23.0,32.0,5.8,0.0
2021-07-16 03:00:00,25.0,31.1,6.4,0.0
2021-07-16 22:00:00,19.0,35.9,13.2,0.0
2021-07-16 23:00:00,24.0,33.8,5.8,0.0
2021-07-17 00:00:00,25.0,32.4,9.9,0.0
2021-07-17 01:00:00,30.0,30.5,9.2,0.0
2021-07-17 02:00:00,31.0,29.6,8.4,0.0
2021-07-17 03:00:00,27.0,31.3,7.9,0.0
2021-07-17 22:00:00,18.0,35.3,8.0,0.0
2021-07-17 23:00:00,20.0,34.7,11.2,0.0
2021-07-18 00:00:00,22.0,32.9,9.7,0.0
2021-07-18 01:00:00,25.0,31.9,9.6,0.0
2021-07-18 02:00:00,28.0,31.1,9.7,0.0
2021-07-18 03:00:00,26.0,32.2,9.7,0.0
2021-07-18 22:00:00,13.0,37.0,15.3,0.0
2021-07-18 23:00:00,14.0,36.7,18.0,0.0
2021-07-19 00:00:00,17.0,34.8,16.3,0.0
2021-07-19 01:00:00,19.0,33.9,14.1,0.0
2021-07-19 02:00:00,19.0,33.3,14.8,0.0
2021-07-19 03:00:00,17.0,34.3,14.5,0.0
2021-07-19 22:00:00,13.0,38.6,22.8,0.0
2021-07-19 23:00:00,14.0,37.8,22.9,0.0
2021-07-20 00:00:00,17.0,35.7,21.6,0.0
2021-07-20 01:00:00,17.0,35.3,25.7,0.0
2021-07-20 02:00:00,16.0,35.2,27.3,0.0
2021-07-20 03:00:00,15.0,35.6,25.9,0.0
2021-07-20 22:00:00,12.0,39.2,18.6,0.0
2021-07-20 23:00:00,12.0,38.3,18.5,0.0
2021-07-21 00:00:00,13.0,37.6,17.3,0.0
2021-07-21 01:00:00,13.0,37.0,18.6,0.0
2021-07-21 02:00:00,13.0,36.5,19.5,0.0
2021-07-21 03:00:00,14.0,36.8,18.9,0.0
2021-07-21 22:00:00,17.0,39.1,20.6,0.0
2021-07-21 23:00:00,17.0,38.2,20.0,0.0
2021-07-22 00:00:00,20.0,36.9,20.1,0.0
2021-07-22 01:00:00,20.0,36.3,19.0,0.0
2021-07-22 02:00:00,21.0,35.8,19.5,0.0
2021-07-22 03:00:00,21.0,36.0,20.2,0.0
2021-07-22 22:00:00,22.0,35.3,22.2,0.0
2021-07-22 23:00:00,24.0,34.4,19.5,0.0
2021-07-23 00:00:00,27.0,33.0,16.2,0.0
2021-07-23 01:00:00,30.0,31.7,14.7,0.0
2021-07-23 02:00:00,31.0,31.4,16.5,0.0
2021-07-23 03:00:00,31.0,32.0,18.2,0.0
2021-07-23 22:00:00,23.0,35.8,15.3,0.0
2021-07-23 23:00:00,24.0,35.0,16.3,0.0
2021-07-24 00:00:00,28.0,33.2,16.0,0.0
2021-07-24 01:00:00,29.0,32.3,18.8,0.0
2021-07-24 02:00:00,30.0,32.4,21.4,0.0
2021-07-24 03:00:00,29.0,32.9,21.8,0.0
2021-07-24 22:00:00,19.0,36.7,20.1,0.0
2021-07-24 23:00:00,19.0,35.9,19.7,0.0
2021-07-25 00:00:00,23.0,34.0,18.1,0.0
2021-07-25 01:00:00,24.0,33.1,18.2,0.0
2021-07-25 02:00:00,24.0,32.8,19.2,0.0
2021-07-25 03:00:00,22.0,33.8,19.2,0.0
2021-07-25 22:00:00,18.0,38.5,23.9,0.0
2021-07-25 23:00:00,19.0,37.7,24.0,0.0
2021-07-26 00:00:00,21.0,36.5,26.1,0.0
2021-07-26 01:00:00,22.0,36.0,28.2,0.0
2021-07-26 02:00:00,22.0,36.1,29.4,0.0
2021-07-26 03:00:00,22.0,36.4,30.3,0.0
2021-07-26 22:00:00,14.0,40.7,31.7,0.0
2021-07-26 23:00:00,15.0,40.1,31.4,0.0
2021-07-27 00:00:00,15.0,39.7,33.0,0.0
2021-07-27 01:00:00,15.0,39.3,32.4,0.0
2021-07-27 02:00:00,15.0,39.0,32.0,0.0
2021-07-27 03:00:00,14.0,39.4,32.0,0.0
2021-07-27 22:00:00,17.0,39.6,29.0,0.0
2021-07-27 23:00:00,20.0,38.8,31.3,0.0
2021-07-28 00:00:00,20.0,37.7,31.2,0.0
2021-07-28 01:00:00,22.0,36.6,31.1,0.0
2021-07-28 02:00:00,22.0,36.0,31.9,0.0
2021-07-28 03:00:00,22.0,35.9,30.6,0.0
2021-07-28 22:00:00,17.0,35.4,21.3,0.0
2021-07-28 23:00:00,18.0,34.6,20.0,0.0
2021-07-29 00:00:00,18.0,35.1,23.1,0.0
2021-07-29 01:00:00,20.0,33.3,16.4,0.0
2021-07-29 02:00:00,24.0,31.3,15.5,0.0
2021-07-29 03:00:00,25.0,31.5,15.9,0.0
2021-07-29 22:00:00,20.0,34.6,12.9,0.0
2021-07-29 23:00:00,21.0,33.7,12.0,0.0
2021-07-30 00:00:00,21.0,33.1,13.7,0.0
2021-07-30 01:00:00,23.0,32.5,14.4,0.0
2021-07-30 02:00:00,24.0,31.7,14.4,0.0
2021-07-30 03:00:00,24.0,32.2,12.6,0.0
2021-07-30 22:00:00,18.0,33.2,7.8,0.0
2021-07-30 23:00:00,19.0,32.4,8.7,0.0
2021-07-31 00:00:00,18.0,32.4,7.2,0.0
2021-07-31 01:00:00,21.0,31.3,9.0,0.0
2021-07-31 02:00:00,24.0,29.7,7.6,0.0
2021-07-31 03:00:00,24.0,30.1,7.2,0.0
2021-07-31 22:00:00,16.0,36.6,16.1,0.0
2021-07-31 23:00:00,17.0,35.7,14.3,0.0
2021-08-01 00:00:00,24.0,32.3,11.0,0.0
2021-08-01 01:00:00,24.0,30.9,8.7,0.0
2021-08-01 02:00:00,23.0,31.1,6.5,0.0
2021-08-01 03:00:00,25.0,31.5,9.4,0.0
2021-08-01 22:00:00,15.0,36.9,16.1,0.0
2021-08-01 23:00:00,16.0,35.9,16.2,0.0
2021-08-02 00:00:00,17.0,34.6,16.2,0.0
2021-08-02 01:00:00,19.0,33.5,16.9,0.0
2021-08-02 02:00:00,20.0,33.4,16.2,0.0
2021-08-02 03:00:00,21.0,34.4,16.2,0.0
2021-08-02 22:00:00,14.0,37.1,20.0,0.0
2021-08-02 23:00:00,17.0,35.7,16.4,0.0
2021-08-03 00:00:00,17.0,35.2,18.1,0.0
2021-08-03 01:00:00,18.0,34.2,14.9,0.0
2021-08-03 02:00:00,20.0,33.0,12.1,0.0
2021-08-03 03:00:00,21.0,32.6,10.8,0.0
2021-08-03 22:00:00,19.0,36.0,12.5,0.0
2021-08-03 23:00:00,21.0,34.9,11.3,0.0
2021-08-04 00:00:00,24.0,33.5,13.0,0.0
2021-08-04 01:00:00,26.0,32.4,13.6,0.0
2021-08-04 02:00:00,28.0,31.9,14.0,0.0
2021-08-04 03:00:00,28.0,32.4,12.1,0.0
2021-08-04 22:00:00,16.0,37.3,14.7,0.0
2021-08-04 23:00:00,17.0,36.1,12.2,0.0
2021-08-05 00:00:00,20.0,34.7,11.8,0.0
2021-08-05 01:00:00,22.0,33.2,13.1,0.0
2021-08-05 02:00:00,23.0,32.7,12.9,0.0
2021-08-05 03:00:00,23.0,33.1,12.7,0.0
2021-08-05 22:00:00,17.0,37.1,12.1,0.0
2021-08-05 23:00:00,18.0,36.4,12.0,0.0
2021-08-06 00:00:00,21.0,34.4,12.6,0.0
2021-08-06 01:00:00,23.0,33.2,11.0,0.0
2021-08-06 02:00:00,26.0,32.1,9.2,0.0
2021-08-06 03:00:00,26.0,32.4,7.1,0.0
2021-08-06 22:00:00,17.0,38.0,12.6,0.0
2021-08-06 23:00:00,18.0,36.8,11.1,0.0
2021-08-07 00:00:00,23.0,34.1,10.3,0.0
2021-08-07 01:00:00,28.0,32.8,10.1,0.0
2021-08-07 02:00:00,27.0,32.8,11.5,0.0
2021-08-07 03:00:00,25.0,33.4,14.0,0.0
2021-08-07 22:00:00,17.0,35.8,12.7,0.0
2021-08-07 23:00:00,20.0,34.1,11.0,0.0
2021-08-08 00:00:00,23.0,32.9,9.3,0.0
2021-08-08 01:00:00,25.0,31.4,8.8,0.0
2021-08-08 02:00:00,28.0,30.8,8.4,0.0
2021-08-08 03:00:00,28.0,31.7,8.8,0.0
2021-08-08 22:00:00,15.0,34.9,10.5,0.0
2021-08-08 23:00:00,18.0,33.8,9.7,0.0
2021-08-09 00:00:00,20.0,34.8,14.9,0.0
2021-08-09 01:00:00,22.0,33.4,14.1,0.0
2021-08-09 02:00:00,23.0,32.8,13.9,0.0
2021-08-09 03:00:00,23.0,32.9,12.2,0.0
2021-08-09 22:00:00,22.0,35.1,23.5,0.0
2021-08-09 23:00:00,24.0,34.3,22.2,0.0
2021-08-10 00:00:00,26.0,32.7,24.0,0.0
2021-08-10 01:00:00,29.0,31.4,23.5,0.0
2021-08-10 02:00:00,30.0,30.8,22.6,0.0
2021-08-10 03:00:00,31.0,30.8,21.3,0.0
2021-08-10 22:00:00,22.0,34.2,15.6,0.0
2021-08-10 23:00:00,23.0,33.5,15.3,0.0
2021-08-11 00:00:00,24.0,32.6,15.5,0.0
2021-08-11 01:00:00,26.0,31.5,16.1,0.0
2021-08-11 02:00:00,27.0,31.4,16.9,0.0
2021-08-11 03:00:00,26.0,32.3,18.7,0.0
2021-08-11 22:00:00,22.0,35.5,9.4,0.0
2021-08-11 23:00:00,25.0,33.9,7.4,0.0
2021-08-12 00:00:00,29.0,32.3,8.8,0.0
2021-08-12 01:00:00,35.0,31.0,9.4,0.0
2021-08-12 02:00:00,36.0,30.4,9.3,0.0
2021-08-12 03:00:00,29.0,31.6,10.2,0.0
2021-08-12 22:00:00,17.0,37.6,24.1,0.0
2021-08-12 23:00:00,18.0,36.9,22.4,0.0
2021-08-13 00:00:00,20.0,35.5,19.1,0.0
2021-08-13 01:00:00,22.0,33.6,17.2,0.0
2021-08-13 02:00:00,23.0,32.9,16.7,0.0
2021-08-13 03:00:00,23.0,33.0,14.8,0.0
2021-08-13 22:00:00,14.0,36.6,18.9,0.0
2021-08-13 23:00:00,16.0,35.5,16.5,0.0
2021-08-14 00:00:00,20.0,32.7,14.3,0.0
2021-08-14 01:00:00,22.0,31.4,16.3,0.0
2021-08-14 02:00:00,21.0,31.5,16.8,0.0
2021-08-14 03:00:00,21.0,32.4,17.4,0.0
2021-08-14 22:00:00,18.0,35.6,26.5,0.0
2021-08-14 23:00:00,19.0,34.8,24.8,0.0
2021-08-15 00:00:00,23.0,33.8,25.6,0.0
2021-08-15 01:00:00,26.0,32.6,26.0,0.0
2021-08-15 02:00:00,27.0,31.8,23.3,0.0
2021-08-15 03:00:00,28.0,31.4,22.5,0.0
2021-08-15 22:00:00,22.0,34.4,25.1,0.0
2021-08-15 23:00:00,23.0,33.7,24.5,0.0
2021-08-16 00:00:00,24.0,33.1,27.1,0.0
2021-08-16 01:00:00,25.0,32.2,25.8,0.0
2021-08-16 02:00:00,26.0,31.5,25.0,0.0
2021-08-16 03:00:00,29.0,31.3,24.7,0.0
2021-08-16 22:00:00,18.0,33.8,19.1,0.0
2021-08-16 23:00:00,19.0,32.8,17.6,0.0
2021-08-17 00:00:00,23.0,31.0,15.8,0.0
2021-08-17 01:00:00,26.0,29.6,16.4,0.0
2021-08-17 02:00:00,27.0,29.0,17.3,0.0
2021-08-17 03:00:00,28.0,29.0,18.0,0.0
2021-08-17 22:00:00,19.0,31.8,13.3,0.0
2021-08-17 23:00:00,21.0,30.8,12.6,0.0
2021-08-18 00:00:00,24.0,29.8,12.9,0.0
2021-08-18 01:00:00,26.0,28.6,12.9,0.0
2021-08-18 02:00:00,28.0,28.0,12.9,0.0
2021-08-18 03:00:00,28.0,28.0,13.1,0.0
2021-08-18 22:00:00,20.0,33.2,13.6,0.0
2021-08-18 23:00:00,21.0,32.1,13.0,0.0
2021-08-19 00:00:00,23.0,30.8,11.8,0.0
2021-08-19 01:00:00,25.0,29.5,12.5,0.0
2021-08-19 02:00:00,26.0,28.7,11.5,0.0
2021-08-19 03:00:00,26.0,28.9,11.0,0.0
2021-08-19 22:00:00,20.0,33.4,14.5,0.0
2021-08-19 23:00:00,21.0,32.9,14.8,0.0
2021-08-20 00:00:00,21.0,32.2,14.2,0.0
2021-08-20 01:00:00,23.0,31.4,13.6,0.0
2021-08-20 02:00:00,24.0,30.8,13.1,0.0
2021-08-20 03:00:00,23.0,31.1,13.1,0.0
2021-08-20 22:00:00,19.0,33.8,13.6,0.0
2021-08-20 23:00:00,20.0,32.6,11.6,0.0
2021-08-21 00:00:00,23.0,31.7,14.2,0.0
2021-08-21 01:00:00,25.0,30.9,14.1,0.0
2021-08-21 02:00:00,27.0,30.5,13.1,0.0
2021-08-21 03:00:00,27.0,30.5,12.0,0.0
2021-08-21 22:00:00,20.0,33.7,11.5,0.0
2021-08-21 23:00:00,22.0,32.3,9.0,0.0
2021-08-22 00:00:00,26.0,32.0,12.8,0.0
2021-08-22 01:00:00,33.0,29.1,9.2,0.0
2021-08-22 02:00:00,33.0,29.4,6.9,0.0
2021-08-22 03:00:00,34.0,28.6,10.0,0.0
2021-08-22 22:00:00,14.0,34.5,12.6,0.0
2021-08-22 23:00:00,17.0,32.9,12.1,0.0
2021-08-23 00:00:00,21.0,31.9,11.9,0.0
2021-08-23 01:00:00,23.0,30.7,13.1,0.0
2021-08-23 02:00:00,23.0,29.4,11.4,0.0
2021-08-23 03:00:00,22.0,29.8,13.2,0.0
2021-08-23 22:00:00,20.0,33.5,7.4,0.0
2021-08-23 23:00:00,19.0,34.4,4.7,0.0
2021-08-24 00:00:00,20.0,34.1,4.7,0.0
2021-08-24 01:00:00,20.0,34.0,4.9,0.0
2021-08-24 02:00:00,25.0,30.6,8.7,0.0
2021-08-24 03:00:00,20.0,33.9,2.9,0.0
2021-08-24 22:00:00,21.0,34.4,10.1,0.0
2021-08-24 23:00:00,21.0,33.8,10.9,0.0
2021-08-25 00:00:00,24.0,31.8,11.0,0.0
2021-08-25 01:00:00,26.0,30.6,11.2,0.0
2021-08-25 02:00:00,29.0,29.6,9.7,0.0
2021-08-25 03:00:00,31.0,29.6,7.6,0.0
2021-08-25 22:00:00,16.0,37.0,21.3,0.0
2021-08-25 23:00:00,17.0,36.2,22.1,0.0
2021-08-26 00:00:00,19.0,35.3,20.9,0.0
2021-08-26 01:00:00,20.0,34.2,20.3,0.0
